"Player 2";"1";"21";"4";"0";"2.125";"3";"3";"1";"0";"0";"1"
"Player 1";"0";"14";"0";"1";"2.8";"0";"2";"1";"1";"0";"1"
"Player 3";"0";"9";"0";"2";"2.25";"1";"1";"1";"1";"0";"0"
"Player 3";"1";"30";"2";"2";"3.5";"0";"3";"1";"2";"0";"2"
"Player 1";"0";"21";"4";"1";"2.125";"3";"2";"2";"1";"0";"0"
"Player 2";"0";"19";"3";"1";"2.6666666666666665";"1";"1";"2";"1";"0";"1"
"Player 2";"1";"26";"7";"9";"2.375";"1";"3";"2";"1";"0";"1"
"Player 1";"0";"16";"0";"1";"2.2857142857142856";"2";"3";"0";"1";"0";"1"
"Player 3";"0";"14";"0";"2";"2.0";"0";"4";"3";"0";"0";"0"
"Player 3";"1";"26";"7";"2";"2.375";"1";"4";"1";"1";"0";"1"
"Player 1";"0";"17";"0";"3";"2.4285714285714284";"2";"3";"1";"1";"0";"0"
"Player 2";"0";"16";"0";"2";"2.2857142857142856";"2";"3";"1";"0";"0";"1"
"Player 1";"1";"22";"4";"2";"2.25";"3";"1";"3";"1";"0";"0"
"Player 3";"0";"11";"0";"0";"1.8333333333333333";"3";"1";"1";"1";"0";"0"
"Player 2";"0";"10";"0";"0";"2.5";"0";"2";"1";"1";"0";"0"
"Player 3";"1";"21";"4";"0";"2.125";"1";"4";"2";"1";"0";"0"
"Player 2";"0";"13";"0";"0";"2.1666666666666665";"2";"2";"2";"0";"0";"0"
"Player 1";"0";"12";"0";"1";"2.4";"0";"4";"0";"1";"0";"0"
"Player 2";"1";"24";"4";"1";"2.5";"3";"3";"1";"0";"0";"1"
"Player 1";"0";"13";"0";"4";"2.6";"0";"2";"1";"1";"0";"1"
"Player 3";"0";"12";"0";"0";"2.0";"3";"0";"2";"1";"0";"0"
"Player 3";"1";"20";"4";"1";"2.0";"2";"3";"2";"1";"0";"0"
"Player 2";"0";"15";"0";"1";"3.75";"0";"2";"0";"1";"0";"1"
"Player 1";"0";"10";"0";"3";"2.5";"1";"1";"0";"2";"0";"0"
"Player 1";"1";"27";"4";"1";"2.875";"0";"3";"2";"1";"0";"2"
"Player 2";"0";"25";"3";"3";"3.142857142857143";"2";"1";"2";"1";"0";"1"
"Player 3";"0";"20";"4";"1";"2.0";"3";"4";"1";"0";"0";"0"
"Player 1";"1";"22";"4";"3";"2.25";"3";"2";"2";"1";"0";"0"
"Player 2";"0";"15";"0";"1";"2.142857142857143";"1";"2";"2";"2";"0";"0"
"Player 3";"0";"7";"0";"1";"1.4";"2";"1";"2";"0";"0";"0"
"Player 3";"1";"22";"4";"1";"2.25";"1";"5";"2";"0";"0";"0"
"Player 2";"0";"16";"0";"0";"2.6666666666666665";"1";"2";"0";"1";"0";"2"
"Player 1";"0";"11";"0";"5";"1.8333333333333333";"0";"4";"2";"0";"0";"0"
"Player 2";"1";"23";"4";"0";"2.375";"3";"2";"2";"1";"0";"0"
"Player 3";"0";"17";"0";"1";"4.25";"1";"2";"0";"0";"0";"1"
"Player 1";"0";"14";"0";"3";"2.3333333333333335";"0";"3";"2";"1";"0";"0"
"Player 2";"1";"23";"4";"3";"2.375";"2";"1";"2";"3";"0";"0"
"Player 3";"0";"16";"0";"1";"2.6666666666666665";"2";"2";"1";"1";"0";"0"
"Player 1";"0";"1";"0";"1";"1.0";"0";"1";"0";"0";"0";"0"
"Player 1";"1";"32";"7";"2";"3.125";"2";"1";"2";"1";"0";"2"
"Player 3";"0";"20";"0";"0";"3.3333333333333335";"2";"2";"0";"1";"0";"1"
"Player 2";"0";"15";"0";"2";"2.5";"0";"3";"2";"1";"0";"0"
"Player 2";"1";"26";"4";"1";"2.75";"0";"3";"2";"2";"0";"1"
"Player 1";"0";"13";"0";"1";"2.1666666666666665";"1";"2";"1";"0";"0";"2"
"Player 3";"0";"4";"0";"0";"1.3333333333333333";"1";"2";"0";"0";"0";"0"
"Player 2";"1";"24";"4";"2";"2.5";"3";"2";"2";"1";"0";"0"
"Player 1";"0";"16";"0";"0";"2.2857142857142856";"1";"4";"1";"0";"0";"1"
"Player 3";"0";"3";"0";"1";"1.5";"1";"0";"1";"0";"0";"0"
"Player 3";"1";"29";"7";"1";"2.75";"1";"2";"2";"2";"0";"1"
"Player 1";"0";"20";"0";"1";"3.3333333333333335";"3";"0";"1";"1";"0";"1"
"Player 2";"0";"12";"0";"2";"3.0";"1";"1";"1";"1";"0";"0"
"Player 2";"1";"31";"7";"0";"3.0";"2";"1";"1";"1";"0";"3"
"Player 1";"0";"16";"0";"0";"2.6666666666666665";"0";"2";"3";"1";"0";"0"
"Player 3";"0";"15";"0";"1";"2.142857142857143";"2";"2";"2";"1";"0";"0"
"Player 2";"1";"35";"7";"2";"3.5";"2";"1";"1";"2";"0";"2"
"Player 1";"0";"13";"0";"2";"1.8571428571428572";"1";"3";"2";"1";"0";"0"
"Player 3";"0";"9";"0";"2";"1.8";"2";"2";"0";"0";"0";"1"
"Player 1";"1";"25";"4";"7";"2.625";"1";"4";"2";"0";"0";"1"
"Player 2";"0";"17";"3";"3";"2.0";"1";"2";"2";"1";"0";"1"
"Player 3";"0";"17";"0";"1";"2.4285714285714284";"1";"4";"2";"0";"0";"0"
"Player 3";"1";"30";"7";"1";"2.875";"1";"1";"2";"2";"0";"2"
"Player 1";"0";"25";"5";"1";"2.5";"1";"2";"3";"1";"0";"1"
"Player 2";"0";"22";"2";"1";"2.5";"2";"2";"3";"1";"0";"0"
"Player 1";"1";"23";"4";"4";"2.375";"0";"3";"2";"1";"0";"2"
"Player 2";"0";"17";"3";"0";"2.3333333333333335";"1";"2";"1";"1";"0";"1"
"Player 3";"0";"17";"0";"0";"2.4285714285714284";"2";"3";"1";"1";"0";"0"
"Player 3";"1";"25";"7";"0";"2.25";"1";"2";"2";"2";"0";"1"
"Player 2";"0";"10";"0";"2";"2.0";"1";"1";"3";"0";"0";"0"
"Player 1";"0";"8";"0";"1";"2.6666666666666665";"0";"1";"0";"1";"0";"1"
"Player 1";"1";"28";"7";"1";"2.625";"2";"3";"1";"1";"0";"1"
"Player 3";"0";"27";"2";"0";"3.125";"2";"3";"2";"1";"0";"0"
"Player 2";"0";"6";"0";"1";"1.5";"1";"1";"2";"0";"0";"0"
"Player 1";"1";"25";"7";"0";"2.25";"2";"3";"1";"1";"0";"1"
"Player 2";"0";"14";"0";"3";"2.8";"2";"2";"0";"1";"0";"0"
"Player 3";"0";"9";"0";"3";"1.8";"0";"2";"3";"0";"0";"0"
"Player 1";"1";"22";"4";"4";"2.25";"1";"4";"2";"1";"0";"0"
"Player 3";"0";"14";"0";"4";"2.3333333333333335";"0";"3";"2";"1";"0";"0"
"Player 2";"0";"9";"0";"0";"1.8";"1";"2";"1";"1";"0";"0"
"Player 3";"1";"28";"4";"1";"3.0";"2";"3";"0";"2";"0";"1"
"Player 1";"0";"20";"0";"3";"2.857142857142857";"1";"3";"0";"2";"0";"1"
"Player 2";"0";"13";"0";"2";"2.1666666666666665";"1";"3";"1";"1";"0";"0"
"Player 2";"1";"31";"9";"1";"2.75";"1";"3";"1";"2";"0";"1"
"Player 1";"0";"19";"0";"1";"3.1666666666666665";"2";"3";"0";"0";"0";"1"
"Player 3";"0";"13";"0";"3";"1.8571428571428572";"1";"3";"2";"1";"0";"0"
"Player 2";"1";"21";"4";"5";"2.125";"2";"3";"2";"1";"0";"0"
"Player 1";"0";"17";"0";"0";"2.4285714285714284";"1";"4";"1";"1";"0";"0"
"Player 3";"0";"8";"0";"1";"2.6666666666666665";"2";"1";"0";"0";"0";"0"
"Player 2";"1";"26";"5";"4";"2.625";"2";"1";"3";"1";"0";"1"
"Player 1";"0";"19";"0";"0";"2.7142857142857144";"0";"5";"1";"1";"0";"0"
"Player 3";"0";"19";"7";"1";"1.7142857142857142";"2";"2";"1";"1";"0";"1"
"Player 2";"1";"26";"6";"0";"2.5";"2";"3";"2";"0";"0";"1"
"Player 1";"0";"22";"0";"0";"3.142857142857143";"1";"2";"1";"3";"0";"0"
"Player 3";"0";"7";"0";"0";"1.75";"1";"1";"1";"0";"0";"1"
"Player 3";"1";"24";"4";"0";"2.5";"1";"3";"2";"2";"0";"0"
"Player 1";"0";"14";"0";"2";"2.0";"0";"3";"3";"1";"0";"0"
"Player 2";"0";"11";"0";"2";"3.6666666666666665";"0";"2";"0";"1";"0";"0"
"Player 2";"1";"19";"4";"3";"1.875";"2";"2";"2";"2";"0";"0"
"Player 3";"0";"19";"0";"3";"2.7142857142857144";"2";"3";"1";"0";"0";"1"
"Player 1";"0";"16";"0";"0";"2.6666666666666665";"0";"3";"2";"0";"0";"1"
"Player 3";"1";"22";"0";"1";"3.6666666666666665";"0";"3";"0";"2";"0";"1"
"Player 2";"0";"21";"4";"1";"2.125";"3";"1";"2";"2";"0";"0"
"Player 1";"0";"14";"0";"2";"2.0";"2";"1";"3";"1";"0";"0"
"Player 3";"1";"28";"7";"4";"2.625";"2";"3";"1";"1";"0";"1"
"Player 1";"0";"17";"0";"2";"2.8333333333333335";"0";"1";"2";"1";"0";"2"
"Player 2";"0";"14";"0";"4";"2.8";"0";"1";"2";"1";"0";"1"
"Player 1";"1";"32";"7";"1";"3.125";"2";"2";"1";"1";"0";"2"
"Player 3";"0";"17";"0";"1";"2.4285714285714284";"0";"3";"2";"1";"0";"1"
"Player 2";"0";"12";"0";"2";"1.7142857142857142";"1";"3";"2";"1";"0";"0"
"Player 2";"1";"22";"4";"0";"2.25";"2";"4";"0";"1";"0";"1"
"Player 1";"0";"19";"0";"1";"2.7142857142857144";"1";"3";"2";"1";"0";"0"
"Player 3";"0";"15";"0";"0";"2.5";"1";"3";"2";"0";"0";"0"
"Player 1";"1";"24";"7";"0";"2.125";"2";"1";"3";"1";"0";"1"
"Player 2";"0";"16";"0";"0";"3.2";"2";"1";"0";"1";"0";"1"
"Player 3";"0";"15";"0";"0";"3.0";"0";"3";"2";"0";"0";"0"
"Player 3";"1";"28";"4";"0";"3.4285714285714284";"2";"2";"2";"0";"0";"1"
"Player 2";"0";"13";"0";"1";"2.1666666666666665";"1";"3";"0";"2";"0";"0"
"Player 1";"0";"6";"0";"1";"1.5";"1";"1";"1";"1";"0";"0"
"Player 1";"1";"29";"5";"2";"3.0";"2";"2";"1";"2";"0";"1"
"Player 2";"0";"22";"4";"1";"2.25";"0";"4";"2";"0";"0";"2"
"Player 3";"0";"5";"0";"1";"1.25";"1";"2";"1";"0";"0";"0"
"Player 2";"1";"21";"4";"2";"2.125";"1";"4";"1";"2";"0";"0"
"Player 3";"0";"16";"0";"0";"2.2857142857142856";"1";"2";"3";"1";"0";"0"
"Player 1";"0";"12";"0";"0";"2.0";"1";"2";"3";"0";"0";"0"
"Player 1";"1";"26";"4";"1";"2.75";"3";"3";"0";"1";"0";"1"
"Player 2";"0";"18";"2";"0";"2.6666666666666665";"1";"2";"2";"0";"0";"1"
"Player 3";"0";"15";"0";"0";"2.142857142857143";"3";"2";"2";"0";"0";"0"
"Player 3";"1";"26";"2";"2";"3.4285714285714284";"2";"0";"2";"1";"0";"2"
"Player 2";"0";"25";"4";"1";"2.625";"0";"3";"3";"1";"0";"1"
"Player 1";"0";"15";"0";"1";"2.142857142857143";"3";"2";"1";"1";"0";"0"
"Player 3";"1";"24";"4";"3";"2.5";"2";"3";"3";"0";"0";"0"
"Player 1";"0";"12";"0";"0";"2.4";"0";"3";"1";"0";"0";"1"
"Player 2";"0";"8";"0";"1";"1.6";"1";"2";"2";"0";"0";"0"
"Player 3";"1";"23";"7";"1";"2.2857142857142856";"1";"2";"1";"1";"0";"2"
"Player 2";"0";"14";"0";"1";"3.5";"0";"1";"0";"2";"0";"1"
"Player 1";"0";"12";"0";"1";"2.4";"1";"2";"2";"0";"0";"0"
"Player 1";"1";"23";"4";"0";"2.375";"1";"3";"3";"1";"0";"0"
"Player 2";"0";"15";"0";"0";"2.5";"0";"3";"1";"1";"0";"1"
"Player 3";"0";"15";"0";"4";"2.5";"1";"1";"3";"1";"0";"0"
"Player 1";"1";"29";"9";"4";"2.5";"2";"2";"2";"1";"0";"1"
"Player 2";"0";"24";"5";"0";"2.7142857142857144";"1";"1";"2";"2";"0";"1"
"Player 3";"0";"17";"0";"2";"2.4285714285714284";"3";"2";"2";"0";"0";"0"
"Player 3";"1";"40";"9";"0";"3.875";"1";"2";"1";"1";"0";"3"
"Player 2";"0";"20";"3";"2";"2.8333333333333335";"2";"1";"1";"1";"0";"1"
"Player 1";"0";"16";"0";"10";"2.2857142857142856";"2";"2";"2";"1";"0";"0"
"Player 1";"1";"29";"7";"0";"2.75";"1";"3";"1";"2";"0";"1"
"Player 2";"0";"23";"5";"1";"2.5714285714285716";"2";"1";"1";"1";"0";"2"
"Player 3";"0";"19";"0";"3";"2.7142857142857144";"3";"1";"3";"0";"0";"0"
"Player 1";"1";"23";"4";"0";"2.375";"2";"3";"1";"2";"0";"0"
"Player 2";"0";"22";"5";"4";"2.125";"1";"2";"3";"1";"0";"1"
"Player 3";"0";"11";"0";"1";"2.2";"0";"3";"1";"1";"0";"0"
"Player 3";"1";"28";"7";"0";"2.625";"2";"1";"3";"1";"0";"1"
"Player 2";"0";"13";"0";"1";"3.25";"1";"0";"1";"2";"0";"0"
"Player 1";"0";"11";"0";"2";"1.8333333333333333";"2";"2";"1";"1";"0";"0"
"Player 3";"1";"32";"7";"1";"3.125";"1";"2";"2";"2";"0";"1"
"Player 2";"0";"17";"0";"0";"2.8333333333333335";"2";"0";"1";"2";"0";"1"
"Player 1";"0";"15";"0";"2";"2.142857142857143";"2";"2";"2";"1";"0";"0"
"Player 2";"1";"21";"4";"4";"2.125";"3";"2";"2";"1";"0";"0"
"Player 3";"0";"14";"0";"2";"2.3333333333333335";"2";"2";"1";"0";"0";"1"
"Player 1";"0";"12";"0";"0";"4.0";"0";"2";"0";"1";"0";"0"
"Player 2";"1";"23";"7";"1";"2.0";"1";"2";"3";"1";"0";"1"
"Player 1";"0";"15";"0";"3";"3.75";"2";"0";"0";"1";"0";"1"
"Player 3";"0";"12";"0";"0";"2.0";"0";"3";"2";"0";"0";"1"
"Player 2";"1";"19";"4";"1";"1.875";"2";"4";"1";"1";"0";"0"
"Player 3";"0";"17";"0";"1";"2.8333333333333335";"1";"2";"2";"0";"0";"1"
"Player 1";"0";"15";"0";"2";"2.5";"1";"1";"2";"2";"0";"0"
"Player 3";"1";"27";"4";"0";"2.875";"1";"3";"3";"1";"0";"0"
"Player 1";"0";"21";"3";"0";"3.0";"1";"2";"1";"1";"0";"1"
"Player 2";"0";"6";"0";"0";"1.5";"2";"2";"0";"0";"0";"0"
"Player 2";"1";"29";"5";"2";"3.4285714285714284";"2";"2";"1";"1";"0";"1"
"Player 1";"0";"22";"3";"1";"3.1666666666666665";"1";"2";"1";"1";"0";"1"
"Player 3";"0";"20";"4";"5";"2.0";"1";"3";"3";"1";"0";"0"
"Player 2";"1";"28";"4";"2";"3.0";"1";"5";"0";"0";"0";"2"
"Player 3";"0";"15";"0";"0";"2.5";"1";"3";"1";"1";"0";"0"
"Player 1";"0";"12";"0";"3";"2.0";"1";"2";"2";"1";"0";"0"
"Player 2";"1";"26";"7";"2";"2.375";"2";"2";"2";"1";"0";"1"
"Player 1";"0";"19";"0";"4";"2.7142857142857144";"0";"3";"2";"2";"0";"0"
"Player 3";"0";"16";"0";"3";"2.2857142857142856";"0";"4";"1";"1";"0";"1"
"Player 3";"1";"32";"9";"0";"2.875";"1";"2";"2";"2";"0";"1"
"Player 1";"0";"17";"0";"2";"2.8333333333333335";"1";"3";"1";"1";"0";"0"
"Player 2";"0";"9";"0";"1";"1.8";"2";"2";"0";"1";"0";"0"
"Player 2";"1";"27";"7";"5";"2.5";"1";"3";"1";"1";"0";"2"
"Player 1";"0";"16";"0";"2";"2.2857142857142856";"2";"3";"1";"1";"0";"0"
"Player 3";"0";"15";"0";"1";"2.142857142857143";"1";"3";"2";"1";"0";"0"
"Player 2";"1";"25";"4";"1";"2.625";"0";"3";"2";"1";"0";"2"
"Player 1";"0";"19";"0";"3";"2.7142857142857144";"2";"2";"2";"0";"0";"1"
"Player 3";"0";"15";"0";"1";"2.5";"2";"2";"1";"1";"0";"0"
"Player 1";"1";"23";"4";"1";"2.375";"1";"4";"2";"1";"0";"0"
"Player 3";"0";"16";"0";"2";"3.2";"1";"0";"1";"2";"0";"1"
"Player 2";"0";"9";"0";"1";"1.5";"1";"3";"2";"0";"0";"0"
"Player 1";"1";"26";"7";"2";"2.375";"1";"2";"2";"1";"0";"2"
"Player 2";"0";"15";"0";"2";"3.0";"0";"3";"1";"0";"0";"1"
"Player 3";"0";"15";"0";"2";"3.0";"1";"3";"0";"1";"0";"0"
"Player 1";"1";"23";"4";"0";"2.375";"1";"3";"2";"2";"0";"0"
"Player 2";"0";"15";"2";"5";"1.625";"2";"3";"2";"1";"0";"0"
"Player 3";"0";"12";"0";"1";"2.0";"2";"2";"1";"1";"0";"0"
"Player 1";"1";"24";"7";"1";"2.125";"2";"2";"2";"1";"0";"1"
"Player 3";"0";"19";"0";"3";"2.7142857142857144";"2";"4";"0";"1";"0";"0"
"Player 2";"0";"7";"0";"1";"1.4";"1";"3";"1";"0";"0";"0"
"Player 3";"1";"27";"4";"3";"2.875";"1";"3";"2";"2";"0";"0"
"Player 2";"0";"21";"2";"1";"2.375";"2";"3";"1";"2";"0";"0"
"Player 1";"0";"11";"0";"0";"1.5714285714285714";"2";"3";"2";"0";"0";"0"
"Player 1";"1";"24";"4";"0";"2.857142857142857";"2";"3";"1";"1";"0";"0"
"Player 2";"0";"12";"0";"2";"2.4";"1";"1";"1";"2";"0";"0"
"Player 3";"0";"10";"0";"0";"1.6666666666666667";"1";"3";"2";"0";"0";"0"
"Player 1";"1";"33";"7";"2";"3.25";"1";"2";"2";"1";"0";"2"
"Player 3";"0";"17";"0";"0";"2.8333333333333335";"2";"2";"1";"0";"0";"1"
"Player 2";"0";"8";"0";"1";"1.6";"0";"3";"2";"0";"0";"0"
"Player 2";"1";"23";"4";"0";"2.375";"2";"4";"1";"1";"0";"0"
"Player 3";"0";"15";"0";"6";"3.0";"2";"2";"0";"1";"0";"0"
"Player 1";"0";"11";"2";"0";"3.0";"1";"0";"1";"0";"0";"1"
"Player 3";"1";"30";"7";"1";"3.2857142857142856";"1";"3";"1";"1";"0";"1"
"Player 2";"0";"15";"0";"4";"2.142857142857143";"1";"3";"2";"0";"0";"1"
"Player 1";"0";"6";"0";"1";"1.5";"1";"3";"0";"0";"0";"0"
"Player 2";"1";"25";"4";"4";"2.625";"2";"3";"1";"2";"0";"0"
"Player 3";"0";"9";"0";"1";"1.8";"1";"2";"2";"0";"0";"0"
"Player 1";"0";"5";"0";"1";"1.25";"2";"1";"1";"0";"0";"0"
